2316,L,京K-A0155,2020-04-14,2020-04-20,베이징공항,베이징공항,220000,4,0,0,0
2317,S,京K-A0166,2020-04-14,2020-04-20,베이징공항,베이징공항,250000,4,0,0,0
2318,U,京K-A0177,2020-04-14,2020-04-20,베이징공항,베이징공항,350000,6,0,0,0
2319,V,京K-A0188,2020-04-14,2020-04-20,베이징공항,베이징공항,380000,10,0,0,0
2320,B,京K-A0199,2020-04-14,2020-04-20,베이징공항,베이징공항,660000,45,0,0,0
2321,L,京K-A0210,2020-04-15,2020-04-21,베이징공항,베이징공항,220000,4,0,0,0
2322,S,京K-A0221,2020-04-15,2020-04-21,베이징공항,베이징공항,250000,4,0,0,0
2323,U,京K-A0232,2020-04-15,2020-04-21,베이징공항,베이징공항,350000,6,0,0,0
2324,V,京K-A0243,2020-04-15,2020-04-21,베이징공항,베이징공항,380000,10,0,0,0
2325,B,京K-A0254,2020-04-15,2020-04-21,베이징공항,베이징공항,660000,45,0,0,0
2326,L,京K-A0100,2020-04-16,2020-04-22,베이징공항,베이징공항,220000,4,0,0,0
2327,S,京K-A0111,2020-04-16,2020-04-22,베이징공항,베이징공항,250000,4,0,0,0
2328,U,京K-A0122,2020-04-16,2020-04-22,베이징공항,베이징공항,350000,6,0,0,0
2329,V,京K-A0133,2020-04-16,2020-04-22,베이징공항,베이징공항,380000,10,0,0,0
2330,B,京K-A0144,2020-04-16,2020-04-22,베이징공항,베이징공항,660000,45,0,0,0
2331,L,京K-A0155,2020-04-17,2020-04-23,베이징공항,베이징공항,220000,4,0,0,0
2332,S,京K-A0166,2020-04-17,2020-04-23,베이징공항,베이징공항,250000,4,0,0,0
2333,U,京K-A0177,2020-04-17,2020-04-23,베이징공항,베이징공항,350000,6,0,0,0
2334,V,京K-A0188,2020-04-17,2020-04-23,베이징공항,베이징공항,380000,10,0,0,0
2335,B,京K-A0199,2020-04-17,2020-04-23,베이징공항,베이징공항,660000,45,0,0,0
2336,L,京K-A0210,2020-04-18,2020-04-24,베이징공항,베이징공항,260000,4,0,0,0
2337,S,京K-A0221,2020-04-18,2020-04-24,베이징공항,베이징공항,290000,4,0,0,0
2338,U,京K-A0232,2020-04-18,2020-04-24,베이징공항,베이징공항,350000,6,0,0,0
2339,V,京K-A0243,2020-04-18,2020-04-24,베이징공항,베이징공항,380000,10,0,0,0
2340,B,京K-A0254,2020-04-18,2020-04-24,베이징공항,베이징공항,590000,45,0,0,0
2341,L,京K-A0100,2020-04-19,2020-04-25,베이징공항,베이징공항,260000,4,0,0,0
2342,S,京K-A0111,2020-04-19,2020-04-25,베이징공항,베이징공항,290000,4,0,0,0
2343,U,京K-A0122,2020-04-19,2020-04-25,베이징공항,베이징공항,350000,6,0,0,0
2344,V,京K-A0133,2020-04-19,2020-04-25,베이징공항,베이징공항,380000,10,0,0,0
2345,B,京K-A0144,2020-04-19,2020-04-25,베이징공항,베이징공항,590000,45,0,0,0
2346,L,京K-A0155,2020-04-20,2020-04-26,베이징공항,베이징공항,220000,4,0,0,0
2347,S,京K-A0166,2020-04-20,2020-04-26,베이징공항,베이징공항,250000,4,0,0,0
2348,U,京K-A0177,2020-04-20,2020-04-26,베이징공항,베이징공항,350000,6,0,0,0
2349,V,京K-A0188,2020-04-20,2020-04-26,베이징공항,베이징공항,380000,10,0,0,0
2350,B,京K-A0199,2020-04-20,2020-04-26,베이징공항,베이징공항,660000,45,0,0,0
2351,L,京K-A0210,2020-04-21,2020-04-27,베이징공항,베이징공항,220000,4,0,0,0
2352,S,京K-A0221,2020-04-21,2020-04-27,베이징공항,베이징공항,250000,4,0,0,0
2353,U,京K-A0232,2020-04-21,2020-04-27,베이징공항,베이징공항,350000,6,0,0,0
2354,V,京K-A0243,2020-04-21,2020-04-27,베이징공항,베이징공항,380000,10,0,0,0
2355,B,京K-A0254,2020-04-21,2020-04-27,베이징공항,베이징공항,660000,45,0,0,0
2356,L,京K-A0100,2020-04-22,2020-04-28,베이징공항,베이징공항,220000,4,0,0,0
2357,S,京K-A0111,2020-04-22,2020-04-28,베이징공항,베이징공항,250000,4,0,0,0
2358,U,京K-A0122,2020-04-22,2020-04-28,베이징공항,베이징공항,350000,6,0,0,0
2359,V,京K-A0133,2020-04-22,2020-04-28,베이징공항,베이징공항,380000,10,0,0,0
2360,B,京K-A0144,2020-04-22,2020-04-28,베이징공항,베이징공항,660000,45,0,0,0
2361,L,京K-A0155,2020-04-23,2020-04-29,베이징공항,베이징공항,220000,4,0,0,0
2362,S,京K-A0166,2020-04-23,2020-04-29,베이징공항,베이징공항,250000,4,0,0,0
2363,U,京K-A0177,2020-04-23,2020-04-29,베이징공항,베이징공항,350000,6,0,0,0
2364,V,京K-A0188,2020-04-23,2020-04-29,베이징공항,베이징공항,380000,10,0,0,0
2365,B,京K-A0199,2020-04-23,2020-04-29,베이징공항,베이징공항,660000,45,0,0,0
2366,L,京K-A0210,2020-04-24,2020-04-30,베이징공항,베이징공항,220000,4,0,0,0
2367,S,京K-A0221,2020-04-24,2020-04-30,베이징공항,베이징공항,250000,4,0,0,0
2368,U,京K-A0232,2020-04-24,2020-04-30,베이징공항,베이징공항,350000,6,0,0,0
2369,V,京K-A0243,2020-04-24,2020-04-30,베이징공항,베이징공항,380000,10,0,0,0
2370,B,京K-A0254,2020-04-24,2020-04-30,베이징공항,베이징공항,660000,45,0,0,0
2371,L,京K-A0100,2020-04-25,2020-05-01,베이징공항,베이징공항,260000,4,0,0,0
2372,S,京K-A0111,2020-04-25,2020-05-01,베이징공항,베이징공항,290000,4,0,0,0
2373,U,京K-A0122,2020-04-25,2020-05-01,베이징공항,베이징공항,350000,6,0,0,0
2374,V,京K-A0133,2020-04-25,2020-05-01,베이징공항,베이징공항,380000,10,0,0,0
2375,B,京K-A0144,2020-04-25,2020-05-01,베이징공항,베이징공항,590000,45,0,0,0
2376,L,京K-A0155,2020-04-26,2020-05-02,베이징공항,베이징공항,260000,4,0,0,0
2377,S,京K-A0166,2020-04-26,2020-05-02,베이징공항,베이징공항,290000,4,0,0,0
2378,U,京K-A0177,2020-04-26,2020-05-02,베이징공항,베이징공항,350000,6,0,0,0
2379,V,京K-A0188,2020-04-26,2020-05-02,베이징공항,베이징공항,380000,10,0,0,0
2380,B,京K-A0199,2020-04-26,2020-05-02,베이징공항,베이징공항,590000,45,0,0,0
2381,L,京K-A0210,2020-04-27,2020-05-03,베이징공항,베이징공항,220000,4,0,0,0
2382,S,京K-A0221,2020-04-27,2020-05-03,베이징공항,베이징공항,250000,4,0,0,0
2383,U,京K-A0232,2020-04-27,2020-05-03,베이징공항,베이징공항,350000,6,0,0,0
2384,V,京K-A0243,2020-04-27,2020-05-03,베이징공항,베이징공항,380000,10,0,0,0
2385,B,京K-A0254,2020-04-27,2020-05-03,베이징공항,베이징공항,660000,45,0,0,0
2386,L,京K-A0100,2020-04-28,2020-05-04,베이징공항,베이징공항,220000,4,0,0,0
2387,S,京K-A0111,2020-04-28,2020-05-04,베이징공항,베이징공항,250000,4,0,0,0
2388,U,京K-A0122,2020-04-28,2020-05-04,베이징공항,베이징공항,350000,6,0,0,0
2389,V,京K-A0133,2020-04-28,2020-05-04,베이징공항,베이징공항,380000,10,0,0,0
2390,B,京K-A0144,2020-04-28,2020-05-04,베이징공항,베이징공항,660000,45,0,0,0
2391,L,京K-A0155,2020-04-29,2020-05-05,베이징공항,베이징공항,220000,4,0,0,0
2392,S,京K-A0166,2020-04-29,2020-05-05,베이징공항,베이징공항,250000,4,0,0,0
2393,U,京K-A0177,2020-04-29,2020-05-05,베이징공항,베이징공항,350000,6,0,0,0
2394,V,京K-A0188,2020-04-29,2020-05-05,베이징공항,베이징공항,380000,10,0,0,0
2395,B,京K-A0199,2020-04-29,2020-05-05,베이징공항,베이징공항,660000,45,0,0,0
2396,L,京K-A0210,2020-04-30,2020-05-06,베이징공항,베이징공항,220000,4,0,0,0
2397,S,京K-A0221,2020-04-30,2020-05-06,베이징공항,베이징공항,250000,4,0,0,0
2398,U,京K-A0232,2020-04-30,2020-05-06,베이징공항,베이징공항,350000,6,0,0,0
2399,V,京K-A0243,2020-04-30,2020-05-06,베이징공항,베이징공항,380000,10,0,0,0
2400,B,京K-A0254,2020-04-30,2020-05-06,베이징공항,베이징공항,660000,45,0,0,0
2401,L,足立124-10,2020-04-01,2020-04-07,나리타공항,나리타공항,250000,4,0,0,0
2402,S,足立224-53,2020-04-01,2020-04-07,나리타공항,나리타공항,300000,4,0,0,0
2403,U,足立324-55,2020-04-01,2020-04-07,나리타공항,나리타공항,330000,6,0,0,0
2404,V,足立424-21,2020-04-01,2020-04-07,나리타공항,나리타공항,350000,10,0,0,0
2405,B,足立524-30,2020-04-01,2020-04-07,나리타공항,나리타공항,700000,45,0,0,0
2406,L,足立115-45,2020-04-02,2020-04-08,나리타공항,나리타공항,250000,4,0,0,0
2407,S,足立215-98,2020-04-02,2020-04-08,나리타공항,나리타공항,300000,4,0,0,0
2408,U,足立315-77,2020-04-02,2020-04-08,나리타공항,나리타공항,330000,6,0,0,0
2409,V,足立415-15,2020-04-02,2020-04-08,나리타공항,나리타공항,350000,10,0,0,0
2410,B,足立515-87,2020-04-02,2020-04-08,나리타공항,나리타공항,700000,45,0,0,0
2411,L,足立130-13,2020-04-03,2020-04-09,나리타공항,나리타공항,250000,4,0,0,0
2412,S,足立130-81,2020-04-03,2020-04-09,나리타공항,나리타공항,300000,4,0,0,0
2413,U,足立130-05,2020-04-03,2020-04-09,나리타공항,나리타공항,330000,6,0,0,0
2414,V,足立130-63,2020-04-03,2020-04-09,나리타공항,나리타공항,350000,10,0,0,0
2415,B,足立130-27,2020-04-03,2020-04-09,나리타공항,나리타공항,700000,45,0,0,0
2416,L,足立124-10,2020-04-04,2020-04-10,나리타공항,나리타공항,250000,4,0,0,0
2417,S,足立224-53,2020-04-04,2020-04-10,나리타공항,나리타공항,300000,4,0,0,0
2418,U,足立324-55,2020-04-04,2020-04-10,나리타공항,나리타공항,330000,6,0,0,0
2419,V,足立424-21,2020-04-04,2020-04-10,나리타공항,나리타공항,350000,10,0,0,0
2420,B,足立524-30,2020-04-04,2020-04-10,나리타공항,나리타공항,700000,45,0,0,0
2421,L,足立115-45,2020-04-05,2020-04-11,나리타공항,나리타공항,250000,4,0,0,0
2422,S,足立215-98,2020-04-05,2020-04-11,나리타공항,나리타공항,300000,4,0,0,0
2423,U,足立315-77,2020-04-05,2020-04-11,나리타공항,나리타공항,330000,6,0,0,0
2424,V,足立415-15,2020-04-05,2020-04-11,나리타공항,나리타공항,350000,10,0,0,0
2425,B,足立515-87,2020-04-05,2020-04-11,나리타공항,나리타공항,700000,45,0,0,0
2426,L,足立130-13,2020-04-06,2020-04-12,나리타공항,나리타공항,250000,4,0,0,0
2427,S,足立130-81,2020-04-06,2020-04-12,나리타공항,나리타공항,300000,4,0,0,0
2428,U,足立130-05,2020-04-06,2020-04-12,나리타공항,나리타공항,330000,6,0,0,0
2429,V,足立130-63,2020-04-06,2020-04-12,나리타공항,나리타공항,350000,10,0,0,0
2430,B,足立130-27,2020-04-06,2020-04-12,나리타공항,나리타공항,700000,45,0,0,0
2431,L,足立124-10,2020-04-07,2020-04-13,나리타공항,나리타공항,250000,4,0,0,0
2432,S,足立224-53,2020-04-07,2020-04-13,나리타공항,나리타공항,300000,4,0,0,0
2433,U,足立324-55,2020-04-07,2020-04-13,나리타공항,나리타공항,330000,6,0,0,0
2434,V,足立424-21,2020-04-07,2020-04-13,나리타공항,나리타공항,350000,10,0,0,0
2435,B,足立524-30,2020-04-07,2020-04-13,나리타공항,나리타공항,700000,45,0,0,0
2436,L,足立115-45,2020-04-08,2020-04-14,나리타공항,나리타공항,250000,4,0,0,0
2437,S,足立215-98,2020-04-08,2020-04-14,나리타공항,나리타공항,300000,4,0,0,0
2438,U,足立315-77,2020-04-08,2020-04-14,나리타공항,나리타공항,330000,6,0,0,0
2439,V,足立415-15,2020-04-08,2020-04-14,나리타공항,나리타공항,350000,10,0,0,0
2440,B,足立515-87,2020-04-08,2020-04-14,나리타공항,나리타공항,700000,45,0,0,0
2441,L,足立130-13,2020-04-09,2020-04-15,나리타공항,나리타공항,250000,4,0,0,0
2442,S,足立130-81,2020-04-09,2020-04-15,나리타공항,나리타공항,300000,4,0,0,0
2443,U,足立130-05,2020-04-09,2020-04-15,나리타공항,나리타공항,330000,6,0,0,0
2444,V,足立130-63,2020-04-09,2020-04-15,나리타공항,나리타공항,350000,10,0,0,0
2445,B,足立130-27,2020-04-09,2020-04-15,나리타공항,나리타공항,700000,45,0,0,0
2446,L,足立124-10,2020-04-10,2020-04-16,나리타공항,나리타공항,250000,4,0,0,0
2447,S,足立224-53,2020-04-10,2020-04-16,나리타공항,나리타공항,300000,4,0,0,0
2448,U,足立324-55,2020-04-10,2020-04-16,나리타공항,나리타공항,330000,6,0,0,0
2449,V,足立424-21,2020-04-10,2020-04-16,나리타공항,나리타공항,350000,10,0,0,0
2450,B,足立524-30,2020-04-10,2020-04-16,나리타공항,나리타공항,700000,45,0,0,0
2451,L,足立115-45,2020-04-11,2020-04-17,나리타공항,나리타공항,250000,4,0,0,0
2452,S,足立215-98,2020-04-11,2020-04-17,나리타공항,나리타공항,300000,4,0,0,0
2453,U,足立315-77,2020-04-11,2020-04-17,나리타공항,나리타공항,330000,6,0,0,0
2454,V,足立415-15,2020-04-11,2020-04-17,나리타공항,나리타공항,350000,10,0,0,0
2455,B,足立515-87,2020-04-11,2020-04-17,나리타공항,나리타공항,700000,45,0,0,0
2456,L,足立130-13,2020-04-12,2020-04-18,나리타공항,나리타공항,250000,4,0,0,0
2457,S,足立130-81,2020-04-12,2020-04-18,나리타공항,나리타공항,300000,4,0,0,0
2458,U,足立130-05,2020-04-12,2020-04-18,나리타공항,나리타공항,330000,6,0,0,0
2459,V,足立130-63,2020-04-12,2020-04-18,나리타공항,나리타공항,350000,10,0,0,0
2460,B,足立130-27,2020-04-12,2020-04-18,나리타공항,나리타공항,700000,45,0,0,0
2461,L,足立124-10,2020-04-13,2020-04-19,나리타공항,나리타공항,250000,4,0,0,0
2462,S,足立224-53,2020-04-13,2020-04-19,나리타공항,나리타공항,300000,4,0,0,0
2463,U,足立324-55,2020-04-13,2020-04-19,나리타공항,나리타공항,330000,6,0,0,0
2464,V,足立424-21,2020-04-13,2020-04-19,나리타공항,나리타공항,350000,10,0,0,0
2465,B,足立524-30,2020-04-13,2020-04-19,나리타공항,나리타공항,700000,45,0,0,0
2466,L,足立115-45,2020-04-14,2020-04-20,나리타공항,나리타공항,250000,4,0,0,0
2467,S,足立215-98,2020-04-14,2020-04-20,나리타공항,나리타공항,300000,4,0,0,0
2468,U,足立315-77,2020-04-14,2020-04-20,나리타공항,나리타공항,330000,6,0,0,0
2469,V,足立415-15,2020-04-14,2020-04-20,나리타공항,나리타공항,350000,10,0,0,0
2470,B,足立515-87,2020-04-14,2020-04-20,나리타공항,나리타공항,700000,45,0,0,0
2471,L,足立130-13,2020-04-15,2020-04-21,나리타공항,나리타공항,250000,4,0,0,0
2472,S,足立130-81,2020-04-15,2020-04-21,나리타공항,나리타공항,300000,4,0,0,0
2473,U,足立130-05,2020-04-15,2020-04-21,나리타공항,나리타공항,330000,6,0,0,0
2474,V,足立130-63,2020-04-15,2020-04-21,나리타공항,나리타공항,350000,10,0,0,0
2475,B,足立130-27,2020-04-15,2020-04-21,나리타공항,나리타공항,700000,45,0,0,0
2476,L,足立124-10,2020-04-16,2020-04-22,나리타공항,나리타공항,250000,4,0,0,0
2477,S,足立224-53,2020-04-16,2020-04-22,나리타공항,나리타공항,300000,4,0,0,0
2478,U,足立324-55,2020-04-16,2020-04-22,나리타공항,나리타공항,330000,6,0,0,0
2479,V,足立424-21,2020-04-16,2020-04-22,나리타공항,나리타공항,350000,10,0,0,0
2480,B,足立524-30,2020-04-16,2020-04-22,나리타공항,나리타공항,700000,45,0,0,0
2481,L,足立115-45,2020-04-17,2020-04-23,나리타공항,나리타공항,250000,4,0,0,0
2482,S,足立215-98,2020-04-17,2020-04-23,나리타공항,나리타공항,300000,4,0,0,0
2483,U,足立315-77,2020-04-17,2020-04-23,나리타공항,나리타공항,330000,6,0,0,0
2484,V,足立415-15,2020-04-17,2020-04-23,나리타공항,나리타공항,350000,10,0,0,0
2485,B,足立515-87,2020-04-17,2020-04-23,나리타공항,나리타공항,700000,45,0,0,0
2486,L,足立130-13,2020-04-18,2020-04-24,나리타공항,나리타공항,250000,4,0,0,0
2487,S,足立130-81,2020-04-18,2020-04-24,나리타공항,나리타공항,300000,4,0,0,0
2488,U,足立130-05,2020-04-18,2020-04-24,나리타공항,나리타공항,330000,6,0,0,0
2489,V,足立130-63,2020-04-18,2020-04-24,나리타공항,나리타공항,350000,10,0,0,0
2490,B,足立130-27,2020-04-18,2020-04-24,나리타공항,나리타공항,700000,45,0,0,0
2491,L,足立124-10,2020-04-19,2020-04-25,나리타공항,나리타공항,250000,4,0,0,0
2492,S,足立224-53,2020-04-19,2020-04-25,나리타공항,나리타공항,300000,4,0,0,0
2493,U,足立324-55,2020-04-19,2020-04-25,나리타공항,나리타공항,330000,6,0,0,0
2494,V,足立424-21,2020-04-19,2020-04-25,나리타공항,나리타공항,350000,10,0,0,0
2495,B,足立524-30,2020-04-19,2020-04-25,나리타공항,나리타공항,700000,45,0,0,0
2496,L,足立115-45,2020-04-20,2020-04-26,나리타공항,나리타공항,250000,4,0,0,0
2497,S,足立215-98,2020-04-20,2020-04-26,나리타공항,나리타공항,300000,4,0,0,0
2498,U,足立315-77,2020-04-20,2020-04-26,나리타공항,나리타공항,330000,6,0,0,0
2499,V,足立415-15,2020-04-20,2020-04-26,나리타공항,나리타공항,350000,10,0,0,0
2500,B,足立515-87,2020-04-20,2020-04-26,나리타공항,나리타공항,700000,45,0,0,0
2501,L,足立130-13,2020-04-21,2020-04-27,나리타공항,나리타공항,250000,4,0,0,0
2502,S,足立130-81,2020-04-21,2020-04-27,나리타공항,나리타공항,300000,4,0,0,0
2503,U,足立130-05,2020-04-21,2020-04-27,나리타공항,나리타공항,330000,6,0,0,0
2504,V,足立130-63,2020-04-21,2020-04-27,나리타공항,나리타공항,350000,10,0,0,0
2505,B,足立130-27,2020-04-21,2020-04-27,나리타공항,나리타공항,700000,45,0,0,0
2506,L,足立124-10,2020-04-22,2020-04-28,나리타공항,나리타공항,250000,4,0,0,0
2507,S,足立224-53,2020-04-22,2020-04-28,나리타공항,나리타공항,300000,4,0,0,0
2508,U,足立324-55,2020-04-22,2020-04-28,나리타공항,나리타공항,330000,6,0,0,0
2509,V,足立424-21,2020-04-22,2020-04-28,나리타공항,나리타공항,350000,10,0,0,0
2510,B,足立524-30,2020-04-22,2020-04-28,나리타공항,나리타공항,700000,45,0,0,0
2511,L,足立115-45,2020-04-23,2020-04-29,나리타공항,나리타공항,250000,4,0,0,0
2512,S,足立215-98,2020-04-23,2020-04-29,나리타공항,나리타공항,300000,4,0,0,0
2513,U,足立315-77,2020-04-23,2020-04-29,나리타공항,나리타공항,330000,6,0,0,0
2514,V,足立415-15,2020-04-23,2020-04-29,나리타공항,나리타공항,350000,10,0,0,0
2515,B,足立515-87,2020-04-23,2020-04-29,나리타공항,나리타공항,700000,45,0,0,0
2516,L,足立130-13,2020-04-24,2020-04-30,나리타공항,나리타공항,250000,4,0,0,0
2517,S,足立130-81,2020-04-24,2020-04-30,나리타공항,나리타공항,300000,4,0,0,0
2518,U,足立130-05,2020-04-24,2020-04-30,나리타공항,나리타공항,330000,6,0,0,0
2519,V,足立130-63,2020-04-24,2020-04-30,나리타공항,나리타공항,350000,10,0,0,0
2520,B,足立130-27,2020-04-24,2020-04-30,나리타공항,나리타공항,700000,45,0,0,0
2521,L,足立124-10,2020-04-25,2020-05-01,나리타공항,나리타공항,250000,4,0,0,0
2522,S,足立224-53,2020-04-25,2020-05-01,나리타공항,나리타공항,300000,4,0,0,0
2523,U,足立324-55,2020-04-25,2020-05-01,나리타공항,나리타공항,330000,6,0,0,0
2524,V,足立424-21,2020-04-25,2020-05-01,나리타공항,나리타공항,350000,10,0,0,0
2525,B,足立524-30,2020-04-25,2020-05-01,나리타공항,나리타공항,700000,45,0,0,0
2526,L,足立115-45,2020-04-26,2020-05-02,나리타공항,나리타공항,250000,4,0,0,0
2527,S,足立215-98,2020-04-26,2020-05-02,나리타공항,나리타공항,300000,4,0,0,0
2528,U,足立315-77,2020-04-26,2020-05-02,나리타공항,나리타공항,330000,6,0,0,0
2529,V,足立415-15,2020-04-26,2020-05-02,나리타공항,나리타공항,350000,10,0,0,0
2530,B,足立515-87,2020-04-26,2020-05-02,나리타공항,나리타공항,700000,45,0,0,0
2531,L,足立130-13,2020-04-27,2020-05-03,나리타공항,나리타공항,250000,4,0,0,0
2532,S,足立130-81,2020-04-27,2020-05-03,나리타공항,나리타공항,300000,4,0,0,0
2533,U,足立130-05,2020-04-27,2020-05-03,나리타공항,나리타공항,330000,6,0,0,0
2534,V,足立130-63,2020-04-27,2020-05-03,나리타공항,나리타공항,350000,10,0,0,0
2535,B,足立130-27,2020-04-27,2020-05-03,나리타공항,나리타공항,700000,45,0,0,0
2536,L,足立124-10,2020-04-28,2020-05-04,나리타공항,나리타공항,250000,4,0,0,0
2537,S,足立224-53,2020-04-28,2020-05-04,나리타공항,나리타공항,300000,4,0,0,0
2538,U,足立324-55,2020-04-28,2020-05-04,나리타공항,나리타공항,330000,6,0,0,0
2539,V,足立424-21,2020-04-28,2020-05-04,나리타공항,나리타공항,350000,10,0,0,0
2540,B,足立524-30,2020-04-28,2020-05-04,나리타공항,나리타공항,700000,45,0,0,0
2541,L,足立115-45,2020-04-29,2020-05-05,나리타공항,나리타공항,250000,4,0,0,0
2542,S,足立215-98,2020-04-29,2020-05-05,나리타공항,나리타공항,300000,4,0,0,0
2543,U,足立315-77,2020-04-29,2020-05-05,나리타공항,나리타공항,330000,6,0,0,0
2544,V,足立415-15,2020-04-29,2020-05-05,나리타공항,나리타공항,350000,10,0,0,0
2545,B,足立515-87,2020-04-29,2020-05-05,나리타공항,나리타공항,700000,45,0,0,0
2546,L,足立130-13,2020-04-30,2020-05-06,나리타공항,나리타공항,250000,4,0,0,0
2547,S,足立130-81,2020-04-30,2020-05-06,나리타공항,나리타공항,300000,4,0,0,0
2548,U,足立130-05,2020-04-30,2020-05-06,나리타공항,나리타공항,330000,6,0,0,0
2549,V,足立130-63,2020-04-30,2020-05-06,나리타공항,나리타공항,350000,10,0,0,0
2550,B,足立130-27,2020-04-30,2020-05-06,나리타공항,나리타공항,700000,45,0,0,0
2551,L,足立124-10,2020-04-01,2020-04-07,나리타공항,나리타공항,250000,4,0,0,0
2552,S,足立224-53,2020-04-01,2020-04-07,나리타공항,나리타공항,300000,4,0,0,0
2553,U,足立324-55,2020-04-01,2020-04-07,나리타공항,나리타공항,330000,6,0,0,0
2554,V,足立424-21,2020-04-01,2020-04-07,나리타공항,나리타공항,350000,10,0,0,0
2555,B,足立524-30,2020-04-01,2020-04-07,나리타공항,나리타공항,700000,45,0,0,0
2556,L,足立115-45,2020-04-02,2020-04-08,나리타공항,나리타공항,250000,4,0,0,0
2557,S,足立215-98,2020-04-02,2020-04-08,나리타공항,나리타공항,300000,4,0,0,0
2558,U,足立315-77,2020-04-02,2020-04-08,나리타공항,나리타공항,330000,6,0,0,0
2559,V,足立415-15,2020-04-02,2020-04-08,나리타공항,나리타공항,350000,10,0,0,0
2560,B,足立515-87,2020-04-02,2020-04-08,나리타공항,나리타공항,700000,45,0,0,0
2561,L,足立130-13,2020-04-03,2020-04-09,나리타공항,나리타공항,250000,4,0,0,0
2562,S,足立130-81,2020-04-03,2020-04-09,나리타공항,나리타공항,300000,4,0,0,0
2563,U,足立130-05,2020-04-03,2020-04-09,나리타공항,나리타공항,330000,6,0,0,0
2564,V,足立130-63,2020-04-03,2020-04-09,나리타공항,나리타공항,350000,10,0,0,0
2565,B,足立130-27,2020-04-03,2020-04-09,나리타공항,나리타공항,700000,45,0,0,0
2566,L,足立124-10,2020-04-04,2020-04-10,나리타공항,나리타공항,250000,4,0,0,0
2567,S,足立224-53,2020-04-04,2020-04-10,나리타공항,나리타공항,300000,4,0,0,0
2568,U,足立324-55,2020-04-04,2020-04-10,나리타공항,나리타공항,330000,6,0,0,0
2569,V,足立424-21,2020-04-04,2020-04-10,나리타공항,나리타공항,350000,10,0,0,0
2570,B,足立524-30,2020-04-04,2020-04-10,나리타공항,나리타공항,700000,45,0,0,0
2571,L,足立115-45,2020-04-05,2020-04-11,나리타공항,나리타공항,250000,4,0,0,0
2572,S,足立215-98,2020-04-05,2020-04-11,나리타공항,나리타공항,300000,4,0,0,0
2573,U,足立315-77,2020-04-05,2020-04-11,나리타공항,나리타공항,330000,6,0,0,0
2574,V,足立415-15,2020-04-05,2020-04-11,나리타공항,나리타공항,350000,10,0,0,0
2575,B,足立515-87,2020-04-05,2020-04-11,나리타공항,나리타공항,700000,45,0,0,0
2576,L,足立130-13,2020-04-06,2020-04-12,나리타공항,나리타공항,250000,4,0,0,0
2577,S,足立130-81,2020-04-06,2020-04-12,나리타공항,나리타공항,300000,4,0,0,0
2578,U,足立130-05,2020-04-06,2020-04-12,나리타공항,나리타공항,330000,6,0,0,0
2579,V,足立130-63,2020-04-06,2020-04-12,나리타공항,나리타공항,350000,10,0,0,0
2580,B,足立130-27,2020-04-06,2020-04-12,나리타공항,나리타공항,700000,45,0,0,0
2581,L,足立124-10,2020-04-07,2020-04-13,나리타공항,나리타공항,250000,4,0,0,0
2582,S,足立224-53,2020-04-07,2020-04-13,나리타공항,나리타공항,300000,4,0,0,0
2583,U,足立324-55,2020-04-07,2020-04-13,나리타공항,나리타공항,330000,6,0,0,0
2584,V,足立424-21,2020-04-07,2020-04-13,나리타공항,나리타공항,350000,10,0,0,0
2585,B,足立524-30,2020-04-07,2020-04-13,나리타공항,나리타공항,700000,45,0,0,0
2586,L,足立115-45,2020-04-08,2020-04-14,나리타공항,나리타공항,250000,4,0,0,0
2587,S,足立215-98,2020-04-08,2020-04-14,나리타공항,나리타공항,300000,4,0,0,0
2588,U,足立315-77,2020-04-08,2020-04-14,나리타공항,나리타공항,330000,6,0,0,0
2589,V,足立415-15,2020-04-08,2020-04-14,나리타공항,나리타공항,350000,10,0,0,0
2590,B,足立515-87,2020-04-08,2020-04-14,나리타공항,나리타공항,700000,45,0,0,0
2591,L,足立130-13,2020-04-09,2020-04-15,나리타공항,나리타공항,250000,4,0,0,0
2592,S,足立130-81,2020-04-09,2020-04-15,나리타공항,나리타공항,300000,4,0,0,0
2593,U,足立130-05,2020-04-09,2020-04-15,나리타공항,나리타공항,330000,6,0,0,0
2594,V,足立130-63,2020-04-09,2020-04-15,나리타공항,나리타공항,350000,10,0,0,0
2595,B,足立130-27,2020-04-09,2020-04-15,나리타공항,나리타공항,700000,45,0,0,0
2596,L,足立124-10,2020-04-10,2020-04-16,나리타공항,나리타공항,250000,4,0,0,0
2597,S,足立224-53,2020-04-10,2020-04-16,나리타공항,나리타공항,300000,4,0,0,0
2598,U,足立324-55,2020-04-10,2020-04-16,나리타공항,나리타공항,330000,6,0,0,0
2599,V,足立424-21,2020-04-10,2020-04-16,나리타공항,나리타공항,350000,10,0,0,0
2600,B,足立524-30,2020-04-10,2020-04-16,나리타공항,나리타공항,700000,45,0,0,0
2601,L,足立115-45,2020-04-11,2020-04-17,나리타공항,나리타공항,250000,4,0,0,0
2602,S,足立215-98,2020-04-11,2020-04-17,나리타공항,나리타공항,300000,4,0,0,0
2603,U,足立315-77,2020-04-11,2020-04-17,나리타공항,나리타공항,330000,6,0,0,0
2604,V,足立415-15,2020-04-11,2020-04-17,나리타공항,나리타공항,350000,10,0,0,0
